Wall time,Step,Value
1531126656.337935,0,0.859265148639679
1531126674.669882,1,1.0634316205978394
1531126788.259705,1,1.0404326915740967
1531126806.118482,2,1.0932570695877075
1531126823.835349,3,1.0767637491226196
1531126841.525733,4,1.0664054155349731
1531126859.205123,5,1.043187141418457
1531126876.886876,6,1.021693229675293
1531126894.565237,7,1.0053598880767822
1531126912.262999,8,0.9870595335960388
1531126929.939575,9,0.9669577479362488
1531126947.588977,10,0.9585293531417847
1531126965.272461,11,0.9443178176879883
1531126982.942231,12,0.9237249493598938
1531127000.652316,13,0.9030066132545471
1531127018.364294,14,0.900020182132721
1531127036.067968,15,0.8747326731681824
1531127053.765658,16,0.8761008977890015
1531127071.796117,17,0.8683542609214783
1531127089.942325,18,0.8453359603881836
1531127107.715,19,0.8412941694259644
1531127125.392956,20,0.8353593945503235
1531127143.093408,21,0.8308479189872742
1531127160.803609,22,0.8171101212501526
1531127178.496349,23,0.803457498550415
1531127196.169531,24,0.8092129230499268
1531127213.852225,25,0.8061995506286621
1531127231.547689,26,0.7871786952018738
1531127249.23926,27,0.7912126183509827
1531127267.124339,28,0.7781911492347717
1531127285.047823,29,0.7808411121368408
1531127302.790277,30,0.7748713493347168
